,mean_proximity,z-score,p-value,No.of.Targets,Mean_degrees
DB01065,1.91891891891892,-2.42964967461525,0.00755671160003087,2,165
DB01069,2.19932432432432,-0.772541626533347,0.219896851218606,2,95
DB01100,1.92567567567568,-1.36668100220886,0.085862657563576,1,171
DB01115,1.92567567567568,-1.61202910441261,0.0534778032713019,1,171
DB01429,1.92567567567568,-1.79806086999793,0.0360836811318272,1,171
DB02868,1.92567567567568,-1.62803337474975,0.0517589046009605,1,171
DB03900,1.97297297297297,-2.41523650875058,0.00786249765853202,3,104.666666666667
DB03977,1.98648648648649,-1.89356503152266,0.0291413843465004,2,132
DB04513,1.92567567567568,-1.55570895249861,0.05988865838946,1,171
DB04825,1.92567567567568,-1.33138828300757,0.0915306413888803,1,171
DB04841,1.92567567567568,-1.56818968628935,0.0584184353289344,1,171
DB08039,1.92567567567568,-1.63812190893659,0.0506981327614015,1,171
DB08231,1.95945945945946,-3.31646866142133,0.000455814054908348,6,139.666666666667
DB13800,1.92567567567568,-1.72618369511451,0.0421571852042556,1,171
DB05434,1.94256756756757,-1.96085352223496,0.0249480562083473,2,109
DB05484,1.93243243243243,-1.41034619065659,0.0792187428561173,1,110
DB05855,1.93243243243243,-1.30867510252951,0.0953222144353859,1,110
DB06083,1.93243243243243,-1.37985776069769,0.0838152220611137,1,110
DB03760,2.02702702702703,-1.23958869373223,0.107563782336091,1,46
DB01790,1.94594594594595,-1.57440805083782,0.0576965718864159,1,123
DB02315,1.94594594594595,-1.38657338511201,0.0827859443179286,1,123
DB02527,1.94594594594595,-1.54270242501212,0.0614514966218334,1,123
DB05798,1.95945945945946,-1.98536526566693,0.0235519237585067,2,102.5
DB00619,1.94594594594595,-2.89629675902504,0.00188797570426578,3,136.333333333333
DB01268,1.92567567567568,-1.52612372204747,0.0634895276413321,1,166
DB01962,1.81081081081081,-2.80784927469344,0.00249367818141638,2,317
DB04868,1.92567567567568,-1.48799823028615,0.0683756801718694,1,166
DB05146,1.92567567567568,-1.54582210053902,0.0610737690078936,1,166
DB05913,1.92567567567568,-1.61726431515793,0.0529106193185264,1,166
DB06080,1.92567567567568,-1.31819766908196,0.0937187428092895,1,166
DB06589,1.94256756756757,-2.11239442913689,0.0173263162159572,2,140
DB06595,1.92567567567568,-1.69420360728219,0.0451132998096534,1,166
DB09078,1.95495495495495,-2.93169032146387,0.0016856136414012,3,135
DB09103,1.92567567567568,-1.46060174922579,0.0720623829880623,1,166
DB12147,1.95495495495495,-2.54284544134318,0.0054976927095203,3,135
DB12978,1.92567567567568,-1.50403002530476,0.0662868179447871,1,166
DB14840,1.92567567567568,-1.6411074830489,0.0503875528418993,1,166
DB15233,1.92567567567568,-1.4783678981574,0.0696546664787949,1,166
DB00025,1.86216216216216,-4.33312299711711,7.35044613754747e-06,5,227.6
DB13998,1.86216216216216,-4.0491786473373,2.56988500712774e-05,5,227.6
DB13999,1.86216216216216,-3.50634961100489,0.00022714903917433,5,227.6
DB07045,1.79054054054054,-2.90285366457068,0.00184889688603338,2,340.5
DB11059,2.13513513513514,-0.89438605514919,0.185557685472104,1,30
DB04315,1.89864864864865,-6.74889009462068,7.44901911540629e-12,21,208.285714285714
DB02910,2.03716216216216,-1.40897634788225,0.0794210810138484,2,72.5
DB03415,2.04054054054054,-1.17292330859856,0.120413280748758,1,64
DB00762,1.81756756756757,-1.75296255624494,0.0398042172623699,1,230
DB01030,1.81756756756757,-2.04700663538642,0.020328716523932,1,230
DB04690,1.81756756756757,-1.84062626017162,0.0328381733760118,1,230
DB04882,1.81756756756757,-1.79158193946824,0.0365999791475421,1,230
DB04967,1.88963963963964,-2.68553365988534,0.00362070402045261,3,187.333333333333
DB05129,1.86148648648649,-2.5733792136536,0.00503553966246138,2,213
DB05482,1.81756756756757,-2.11865793360557,0.0170596929261342,1,230
DB05630,1.81756756756757,-2.09847909823413,0.0179314222069106,1,230
DB05806,1.81756756756757,-1.84342295631609,0.0326336404501731,1,230
DB06069,1.81756756756757,-1.8537080997218,0.0318904661474297,1,230
DB06159,1.81756756756757,-1.71194825282078,0.0434531025962495,1,230
DB07354,1.81756756756757,-1.76756958953378,0.038566442842766,1,230
DB08159,1.81756756756757,-1.89864408944301,0.0288056436656563,1,230
DB11254,1.81756756756757,-2.17917063273272,0.0146594973419655,1,230
DB14962,1.81756756756757,-1.75850167171479,0.0393310936905021,1,230
DB00218,1.90540540540541,-1.51600836339424,0.0647586188259767,1,196
DB00276,1.90540540540541,-1.49787061987082,0.0670834341736615,1,196
DB00380,1.96959459459459,-1.93909615166204,0.0262448156104465,2,143.5
DB00385,1.90540540540541,-1.74912352275369,0.0401348349850007,1,196
DB00444,1.90540540540541,-1.52441555913607,0.063702467897947,1,196
DB00445,1.90540540540541,-1.6512916096192,0.0493395223584208,1,196
DB00467,1.90540540540541,-1.645434851635,0.0499400836688909,1,196
DB00487,1.90540540540541,-1.6838767353726,0.0461027466599312,1,196
DB00537,1.90540540540541,-1.59775453835104,0.0550488079253096,1,196
DB00685,1.90540540540541,-1.42005186812251,0.0777962906664574,1,196
DB00694,1.96959459459459,-1.63974841205834,0.0505287442284621,2,143.5
DB00773,1.96959459459459,-2.23798788402218,0.0126109226215119,2,143.5
DB00970,1.96959459459459,-1.87249641623443,0.0305689786223379,2,143.5
DB00978,1.90540540540541,-1.55315561617166,0.060192980932176,1,196
DB00997,1.89864864864865,-2.1020115868637,0.0177761304132957,2,210.5
DB01059,1.90540540540541,-1.79788437187013,0.0360976666022789,1,196
DB01165,1.90540540540541,-1.64346105241332,0.0501437886372273,1,196
DB01177,1.90540540540541,-1.65209968443549,0.0492571156449907,1,196
DB01204,1.90540540540541,-1.70619596120406,0.0439858002333053,1,196
DB01208,1.90540540540541,-1.68873396490738,0.0456352118003246,1,196
DB01645,1.8597972972973,-3.71704553066798,0.000100783064369257,4,283.75
DB04576,1.90540540540541,-1.46294488467391,0.0717412304013154,1,196
DB04975,1.90540540540541,-1.48356622911945,0.0689620170664003,1,196
DB04978,1.90540540540541,-1.304956491517,0.0959538316924123,1,196
DB05022,1.96959459459459,-1.92922197665292,0.0268516555116008,2,143.5
DB05706,1.90540540540541,-1.5663702123395,0.0586309861563647,1,196
DB05920,1.90540540540541,-1.54432756599547,0.0612544988933287,1,196
DB06013,1.90540540540541,-1.66959623819233,0.0474996375979777,1,196
DB06263,1.90540540540541,-1.74194328297282,0.0407591845992462,1,196
DB06362,1.96959459459459,-1.88704124238087,0.0295773893407698,2,143.5
DB06420,1.90540540540541,-1.77633839643254,0.0378385790896291,1,196
DB06421,1.96959459459459,-1.84659995639822,0.0324025702639319,2,143.5
DB09047,1.90540540540541,-1.72613597853908,0.0421614762325788,1,196
DB08373,2.14864864864865,-0.798864715195423,0.212184430325875,1,14
DB02900,2.06081081081081,-1.59798387637058,0.0550232827444056,2,52.5
DB13173,2.0472972972973,-1.18310905483569,0.118382964850389,1,50
DB03017,2.31306306306306,-0.600955960384283,0.27393465961789,3,16.3333333333333
DB03704,2.13513513513514,-0.748861047170717,0.226970480164577,1,26
DB04153,2.13513513513514,-0.627894335560403,0.265036580976601,1,26
DB00127,2.08108108108108,-1.01302774213618,0.155523455034136,1,74
DB01917,2.14527027027027,-0.906420391984854,0.182356691720848,2,47.5
DB02209,2.08108108108108,-0.951908431360819,0.170571711588802,1,74
DB02824,2.08108108108108,-0.965332625209476,0.167189117863171,1,74
DB03856,2.08108108108108,-1.01111921113718,0.155979688298819,1,74
DB04083,2.08108108108108,-0.907821650408566,0.181986228872742,1,74
DB04263,2.08108108108108,-0.981551000917433,0.163160548513022,1,74
DB06243,2.08108108108108,-0.920765723943105,0.178586376912873,1,74
DB00279,1.89189189189189,-1.49241072689165,0.0677957523243064,1,235
DB00688,1.98648648648649,-1.22738134353813,0.109839647573819,1,114
DB00811,1.98648648648649,-1.25006631946883,0.105637660978613,1,114
DB01024,1.98648648648649,-1.4348486836713,0.0756651107463966,1,114
DB01033,1.98648648648649,-1.41539197603344,0.0784768004686512,1,114
DB03070,1.98648648648649,-1.2227606146514,0.110710062652436,1,114
DB03948,1.98648648648649,-1.26858871540503,0.102293895586212,1,114
DB04566,1.98648648648649,-1.20708486935549,0.113699730634155,1,114
DB06103,1.98648648648649,-1.28773147859183,0.0989197259241714,1,114
DB00148,2.00675675675676,-1.21264918831832,0.11263198712689,1,51
DB13191,2.00675675675676,-1.25800947577678,0.104194164668439,1,51
DB03994,2.24324324324324,-0.46559385454461,0.320753121326047,1,19
DB06773,1.82432432432432,-1.8561742431804,0.0317143630565488,1,190
DB01678,1.69594594594595,-2.37201066222359,0.00884579008803982,1,468
DB01866,1.69594594594595,-2.36184027554111,0.00909223752287183,1,468
DB01893,1.69594594594595,-2.25953493398026,0.0119250649022014,1,468
DB01908,1.69594594594595,-2.29933293461841,0.0107430205095162,1,468
DB01947,1.69594594594595,-2.14199929907461,0.0160967692175684,1,468
DB02175,1.69594594594595,-2.37403411175158,0.00879746244805574,1,468
DB02336,1.69594594594595,-2.68153401558726,0.00366427317266237,1,468
DB02432,1.69594594594595,-2.81871511482325,0.00241081454329603,1,468
DB02762,1.69594594594595,-2.324949223502,0.0100373377317294,1,468
DB02908,1.69594594594595,-1.98589135542844,0.0235226944052064,1,468
DB03078,1.69594594594595,-2.32167706872743,0.0101251652999888,1,468
DB03104,1.69594594594595,-2.44026525373008,0.00733824052780759,1,468
DB03114,1.69594594594595,-2.2922508832715,0.0109455851463841,1,468
DB03217,1.69594594594595,-2.49941488001906,0.00621992898905429,1,468
DB03268,1.69594594594595,-2.55015753884529,0.0053837125705758,1,468
DB03298,1.69594594594595,-2.5563065031831,0.0052894944777721,1,468
DB03306,1.69594594594595,-2.49830113670177,0.00623950682375022,1,468
DB03525,1.69594594594595,-2.36181183525043,0.00909293502977721,1,468
DB03591,1.69594594594595,-2.24803620040901,0.0122869408379633,1,468
DB03628,1.69594594594595,-2.35965223739508,0.00914603688081296,1,468
DB03712,1.69594594594595,-2.13576121148796,0.016349441122244,1,468
DB03828,1.69594594594595,-2.03485016307958,0.0209329759379263,1,468
DB03902,1.69594594594595,-2.52610363176803,0.00576677268818829,1,468
DB04080,1.69594594594595,-2.34752294179971,0.00944935463532171,1,468
DB04495,1.69594594594595,-2.40015832740165,0.00819399093038456,1,468
DB04739,1.69594594594595,-2.36927716725424,0.0089114456880338,1,468
DB04751,1.81418918918919,-2.77931526485985,0.0027236814006729,2,323.5
DB06882,1.78040540540541,-3.07961452677643,0.00103634331955843,2,373.5
DB06883,1.69594594594595,-2.52255721011698,0.0058252498705785,1,468
DB07335,1.69594594594595,-2.53395279687555,0.00563919616093941,1,468
DB07966,1.69594594594595,-2.06430395077301,0.0194944533358258,1,468
DB08052,1.69594594594595,-2.05320542985621,0.0200263290158821,1,468
DB08053,1.69594594594595,-2.14219675990843,0.016088826068986,1,468
DB08054,1.69594594594595,-2.18067234036149,0.0146038301403056,1,468
DB08192,1.69594594594595,-2.45958106610534,0.00695496396869618,1,468
DB08462,1.69594594594595,-2.34739885589839,0.00945250257828567,1,468
DB08564,1.69594594594595,-2.71956820902252,0.00326836059484503,1,468
DB00459,2.08445945945946,-1.50006967594344,0.0667981774797594,2,102.5
DB00523,2.09234234234234,-1.9020868404165,0.0285799012854099,3,84.6666666666667
DB00799,2.16216216216216,-0.835184486914978,0.201806921396175,1,62
DB00926,2.08445945945946,-1.26035489987286,0.10377068173024,2,102.5
DB00982,2.16216216216216,-0.693064248237574,0.244134616386911,1,62
DB02258,2.16216216216216,-0.700872081381571,0.241691424516077,1,62
DB02466,2.16216216216216,-0.704960144778125,0.240417519569379,1,62
DB02741,2.16216216216216,-0.651288240713326,0.257430218927096,1,62
DB03279,2.16216216216216,-0.531050616732334,0.297691851936761,1,62
DB03466,2.16216216216216,-0.772064728190183,0.220038045767,1,62
DB05467,2.16216216216216,-0.962979263580803,0.167778964858463,1,62
DB07031,2.16216216216216,-0.746056073182783,0.227816771541083,1,62
DB07294,2.16216216216216,-0.597233398248356,0.275175781925021,1,62
DB12808,2.16216216216216,-0.798685108582583,0.212236511823899,1,62
DB03223,1.83783783783784,-1.97375066323288,0.0242050506429212,1,275
DB08348,1.83783783783784,-1.85245698639349,0.0319801143603935,1,275
DB11823,1.83783783783784,-1.81318062992731,0.0349019831843913,1,275
DB12688,1.83783783783784,-1.80026309842591,0.0359095523685072,1,275
DB00036,2,-1.26473143221241,0.102983809169927,1,62
DB06552,2,-1.19992053176499,0.115085102580562,1,62
DB07207,2,-1.26275796088074,0.103338088476273,1,62
DB07247,2,-1.22444837766754,0.110391564454727,1,62
DB08232,2,-1.33525502487532,0.0908964465832251,1,62
DB13150,2,-1.24725240902395,0.10615248079051,1,62
DB01880,2.01351351351351,-1.2889947662929,0.0986999530481696,1,72
DB02728,2.01351351351351,-1.27801977003678,0.100621227763506,1,72
DB07718,2.01351351351351,-1.07619273383495,0.140920534366884,1,72
DB07888,2.01351351351351,-1.11975562487128,0.131408956968651,1,72
DB08333,2.01351351351351,-1.42446575835511,0.0771558452165897,1,72
DB08334,2.01351351351351,-1.21853617708101,0.111510142865896,1,72
DB08335,2.01351351351351,-1.18170748359052,0.118660893950636,1,72
DB08765,2.01351351351351,-1.23116756636935,0.109130099596259,1,72
DB00282,1.96959459459459,-1.95990796052543,0.0250032745072191,2,152.5
DB00399,2.10810810810811,-0.952276733253747,0.170478327190766,1,40
DB00630,2.04279279279279,-1.82716668662811,0.0338373555181243,3,84.6666666666667
DB00710,2.10810810810811,-0.930863679058597,0.175962042338144,1,40
DB00884,2.10810810810811,-0.916767887432152,0.179632141713031,1,40
DB01785,2.15878378378378,-1.24499375547441,0.106567022815418,2,26.5
DB02508,2.10810810810811,-0.91610203444193,0.179806690425249,1,40
DB02552,2.10810810810811,-0.860354993288273,0.194796693559873,1,40
DB04714,2.10810810810811,-0.885426535836429,0.187963312867752,1,40
DB06255,1.99155405405405,-2.45750143743752,0.00699536254176052,4,124.75
DB06548,2.10810810810811,-0.996642902686891,0.159468936715446,1,40
