,mean_proximity,z-score,p-value,No.of.Targets,Mean_degrees
DB03449,1.90540540540541,-1.68392528187426,0.0460980548318031,1,179
DB03953,1.90540540540541,-1.78126965659495,0.0374342045112571,1,179
DB04400,1.90540540540541,-1.57749956910626,0.0573403105864558,1,179
DB04534,1.90540540540541,-1.39494734879425,0.0815158586822753,1,179
DB05214,1.90540540540541,-1.60400189856389,0.0543568170561496,1,179
DB05252,1.90540540540541,-1.88205490625244,0.0299142805524294,1,179
DB05383,1.90540540540541,-1.60312379866557,0.0544536623676838,1,179
DB06879,1.90540540540541,-1.59142407363998,0.0557570850540647,1,179
DB06916,1.90540540540541,-1.64867772425139,0.0496068380423055,1,179
DB07002,1.90540540540541,-1.63498855250378,0.0510257237006073,1,179
DB07003,1.90540540540541,-1.55451387550423,0.0600309447554756,1,179
DB07007,1.90540540540541,-1.56797247068621,0.0584437785874517,1,179
DB07008,1.90540540540541,-1.70987803851825,0.0436442141528714,1,179
DB07011,1.90540540540541,-1.62647646261331,0.0519241682525368,1,179
DB07029,1.90540540540541,-1.71962380146292,0.0427504234034708,1,179
DB07306,1.90540540540541,-1.78648534031155,0.0370103543751629,1,179
DB07318,1.90540540540541,-1.82628284544302,0.0339038339291718,1,179
DB07388,1.90540540540541,-1.61234942239623,0.0534429621420374,1,179
DB07389,1.90540540540541,-1.49391408959875,0.0675990376595352,1,179
DB07405,1.90540540540541,-1.74276748343114,0.0406871191906961,1,179
DB08214,1.90540540540541,-1.59442109987493,0.0554208748137544,1,179
DB08750,1.90540540540541,-1.64249081044878,0.050244164529959,1,179
DB09237,1.90540540540541,-1.62200774996108,0.0524008443735988,1,179
DB11327,1.90540540540541,-1.59459856369338,0.0554010170030642,1,179
DB15495,1.86148648648649,-2.62490693765933,0.00433363264978134,2,199
DB15496,1.86148648648649,-2.42770110259795,0.00759743008862955,2,199
DB00055,2.62162162162162,0.920651476045012,0.821383791138051,1,13
DB03401,1.93243243243243,-2.59248252597247,0.00476430108781025,4,158
DB00973,1.97972972972973,-1.41014767905048,0.0792480406092232,1,96
DB01094,1.97972972972973,-1.34062642071642,0.0900208873423418,1,96
DB00338,1.97297297297297,-1.45455813365634,0.0728958142681748,1,82
DB00379,1.97297297297297,-1.3369901298062,0.0906129293343528,1,82
DB00393,1.97297297297297,-1.40592395749376,0.0798733531989493,1,82
DB00499,1.97297297297297,-1.44111560372082,0.0747760129967041,1,82
DB01097,1.91216216216216,-2.21435986687497,0.0134020166824716,2,189.5
DB01404,1.97297297297297,-1.40769087075752,0.0796113131296483,1,82
DB02052,1.86148648648649,-2.23012299831011,0.0128696392023443,2,234
DB06732,1.97297297297297,-1.24820755682256,0.105977528637657,1,82
DB07715,1.83108108108108,-2.85626941621103,0.00214325616276395,2,299
DB08624,1.97297297297297,-1.41909066630983,0.0779362923718951,1,82
DB08995,1.97297297297297,-1.54766659415323,0.060851294464997,1,82
DB11577,1.97297297297297,-1.58619497784201,0.0563475433472319,1,82
DB11937,1.97297297297297,-1.39691008945267,0.081220305086004,1,82
DB12116,1.97297297297297,-1.54267099933856,0.0614553108773877,1,82
DB12328,1.97297297297297,-1.19511373176269,0.116021298814123,1,82
DB12379,1.97297297297297,-1.3631144389532,0.0864232234404658,1,82
DB02169,1.70945945945946,-2.25558390958918,0.0120483509224441,1,461
DB02860,1.70945945945946,-2.29546080866417,0.0108533649691071,1,461
DB04738,1.70945945945946,-2.6017908981075,0.00463691886931885,1,461
DB09539,1.99324324324324,-1.28579531965341,0.0992572520466723,1,88
DB11133,1.99324324324324,-1.3324829458945,0.0913507709165019,1,88
DB00384,2.21621621621622,-0.530720975343114,0.297806074284044,1,33
DB06733,1.93918918918919,-1.49286559112185,0.0677361868497789,1,161
DB06734,1.93918918918919,-1.69837914004319,0.0447181132900236,1,161
DB02494,1.89127764127764,-5.37100111594198,3.91503623556494e-08,11,216.363636363636
DB04865,1.83783783783784,-1.99496730409899,0.0230232229927013,1,232
DB07374,1.89127764127764,-5.57712887437736,1.22260360283948e-08,11,216.363636363636
DB08437,1.88581081081081,-4.93875466356709,3.93115266262544e-07,10,220.6
DB05959,1.78040540540541,-2.89885704793771,0.00187262804581215,2,353
DB04786,2.26351351351351,-0.430153892912906,0.333541849502188,1,19
DB04983,2.26351351351351,-0.309639428934299,0.378417584459474,1,19
DB05390,2.26351351351351,-0.346576308484621,0.364454823539018,1,19
DB00675,1.77027027027027,-2.37925527042764,0.00867382896859988,2,301.5
DB00328,2.40202702702703,0.0675049705187572,0.526910147423953,2,53.5
DB01536,2.85135135135135,1.90714325956863,0.971748980659377,1,9
DB02056,2.85135135135135,1.81591091592494,0.965307980721992,1,9
DB02266,2.85135135135135,1.70252619103673,0.955671613496024,1,9
DB07700,2.85135135135135,1.44507525571924,0.925781625772399,1,9
DB00337,1.91216216216216,-2.22758571680069,0.0129540770026709,2,143
DB00877,1.91216216216216,-2.21354718770079,0.0134299718725982,2,143
DB01590,1.83108108108108,-1.70579722070087,0.0440229203901278,1,209
DB04974,1.83108108108108,-2.01468458890386,0.0219688539870029,1,209
