Gene,logFC,logCPM,LR,PValue,FDR
MARCKSL1,0.594980713,5.884347943,13.25539399,0.000271797,0.001444105
ARID3B,0.594922381,2.074786285,12.89286278,0.000329838,0.001690683
RTL10,0.594906476,4.824509152,21.91943231,2.84E-06,3.91E-05
MEX3D,0.594809582,3.869748188,17.03310285,3.67E-05,2.88E-04
NCKAP5,0.59426465,2.165756817,8.071492998,0.004496705,0.0139516
ELN,0.593958318,4.836475747,7.878600861,0.005002317,0.015248038
RCOR1,0.593930072,5.270107058,19.83664673,8.43E-06,9.12E-05
FEM1A,0.593891176,5.111725009,15.81138008,7.00E-05,4.86E-04
WWC3,0.59334612,4.983257963,22.44684132,2.16E-06,3.14E-05
KHSRP,0.59313892,6.51992106,14.50586549,0.000139724,0.000844826
FAM157B,0.592940707,1.740115425,5.847897773,0.015595671,0.038551784
C6orf62,0.592852094,6.692530379,9.551584242,2.00E-03,0.007236587
RTEL1-TNFRSF6B,0.592570621,4.583920177,19.53813385,9.86E-06,0.000103443
MIR3940,0.592481675,1.973533629,10.45669871,0.001222055,0.004881351
TNFRSF12A,0.5920727,5.912248475,6.83692161,0.008929258,0.024543972
EPS8L1,0.591947778,6.219389645,14.98979652,1.08E-04,6.85E-04
ZNF862,0.591943398,4.431939393,18.25736361,1.93E-05,0.000175939
CLPTM1,0.591571137,5.865677127,15.16905695,9.83E-05,6.33E-04
NEURL1,0.591461056,0.969109697,6.406592588,0.01136974,0.029791122
GPRIN2,0.591397737,1.141787812,8.695188578,0.003190511,0.010532379
ZC3H7B,0.591368159,6.306283756,18.92891525,1.36E-05,1.32E-04
CDYL2,0.591230959,1.04154676,5.68244953,0.017135429,0.041604874
SCAND2P,0.591058023,1.590872836,10.42838955,0.001240929,0.004936285
XYLT1,0.590876583,1.939108508,9.675906791,0.001867001,0.006858223
KRT5,0.590630631,10.43533104,10.54039979,0.001167932,0.004701585
GOLGA8T,0.590072333,1.144150025,7.517384766,0.006110633,0.017994999
PIGZ,0.590058481,2.096039522,10.14215247,0.001449168,0.005595308
CEP170B,0.590006709,6.748861731,13.32389317,0.000262046,0.001403146
DNMT3A,0.58999827,4.692725405,14.19711402,0.000164623,0.000964137
MAST2,0.589966028,5.289135902,15.01979243,1.06E-04,6.76E-04
SLC12A7,0.589961273,5.994149037,8.30085795,3.96E-03,0.01257858
PISD,0.58952876,5.598567712,23.72087257,1.11E-06,1.87E-05
MPRIP,0.58927817,6.617485398,13.47365337,0.000241937,0.001315509
ZNF689,0.589178932,3.021291268,13.02121592,0.000307982,0.00160367
MIR6852,0.58916165,0.632428085,5.330061644,0.020960644,0.048948106
KIAA0355,0.58912031,3.96502145,24.24307328,8.49E-07,1.52E-05
CDK6,0.589023937,6.106010761,15.72803371,7.31E-05,5.03E-04
TSPAN14,0.589004832,6.84354836,11.4924326,0.000698801,0.003086814
CHD1,0.588916557,5.994076252,5.357836081,0.020629356,0.048324863
SCAF8,0.588610541,5.427178096,21.69611442,3.19E-06,4.28E-05
HIP1,0.588591464,3.506677894,11.67642005,0.000632972,0.002839802
MKNK1,0.588440789,4.258574327,13.34213545,0.000259509,0.001392027
NOMO1,0.588159125,7.124246842,10.6810833,0.001082367,0.004440319
ZNF219,0.588126364,4.894272476,15.47121511,8.38E-05,0.000559561
LENG9,0.58771462,2.579254672,7.352742103,0.006696055,0.019375961
CRLF1,0.587461569,3.201072767,7.580121161,5.90E-03,1.75E-02
ZSWIM5,0.587081987,1.202508088,6.660793441,0.009855702,0.026446682
CDRT1,0.587079346,1.860251612,10.57976152,0.001143324,0.004623458
BRD3,0.587073158,4.884760172,16.32195777,5.34E-05,3.92E-04
TMEM51,0.586716099,4.334476174,15.56544724,7.97E-05,5.39E-04
METTL22,0.586397452,2.89239547,15.81195694,7.00E-05,4.86E-04
VPS37B,0.586199255,5.739677523,16.37890358,5.19E-05,3.83E-04
TPCN2,0.586117706,2.769320292,13.56765897,0.000230116,0.001268114
CNOT3,0.585866191,4.730733819,18.58105808,1.63E-05,1.54E-04
NKIRAS2,0.585838277,4.682060109,13.33799445,0.000260082,0.00139461
SPRED1,0.585817554,4.202792567,12.06576528,0.000513562,0.002414621
PPFIA3,0.585454998,1.905782957,11.87286821,0.000569576,0.002613757
TULP4,0.585258212,5.031369026,25.54891708,4.31E-07,8.81E-06
ATP13A2,0.585212901,5.869831842,14.69437976,1.26E-04,7.77E-04
ESD,-0.585039947,5.827439862,23.23372844,1.43E-06,2.28E-05
ATP5PF,-0.585103999,5.721465453,23.45454558,1.28E-06,2.08E-05
TRIAP1,-0.585263637,4.61420229,20.94378658,4.73E-06,5.81E-05
COMMD10,-0.585371199,3.424990983,19.01944001,1.29E-05,0.000127837
LINC01279,-0.585711746,4.138915833,13.51748035,0.000236352,0.001290712
KIZ,-0.586096486,4.287863215,15.99526348,6.35E-05,4.49E-04
ASNSD1,-0.586153601,5.125324584,24.77011744,6.46E-07,1.23E-05
METTL18,-0.586496783,2.904974541,14.82160237,1.18E-04,7.36E-04
HMGB1,-0.586854257,6.101745155,21.25805877,4.01E-06,5.11E-05
FDXR,-0.586927045,5.574692832,14.66697329,0.000128274,0.000785336
HDHD2,-0.58699501,5.012435272,26.41393232,2.76E-07,6.14E-06
CCT8,-0.587274972,7.177848147,15.51726524,8.18E-05,5.49E-04
VWA5A,-0.587429207,6.435208884,11.8258794,0.000584131,0.002666786
RBX1,-0.58802772,5.134411351,20.97035753,4.66E-06,5.74E-05
FUNDC1,-0.588084943,3.807050921,20.53365716,5.86E-06,6.82E-05
GSTA4,-0.588261164,5.011443285,6.136628627,0.013240953,0.033780632
IL7,-0.588472139,1.952118588,9.557584369,0.00199125,0.007218161
PFDN4,-0.588880143,3.275419364,14.22713836,0.000162017,0.00095368
CEP290,-0.588918174,6.198629622,18.12838978,2.06E-05,0.00018569
CBWD3,-0.589225741,4.447623647,12.91470888,0.00032601,0.00167561
HDDC2,-0.589625008,4.723732258,17.62371332,2.69E-05,0.000227213
CD9,-0.589670215,8.466349741,7.763447817,0.005331409,0.016092169
ZNF563,-0.589743772,1.842641873,9.141623685,2.50E-03,0.0086368
CDC26,-0.589852776,3.680377966,21.12741515,4.30E-06,5.40E-05
LOC100996664,-0.589889114,1.158605082,5.765266008,0.01634601,0.040130955
EIF2B3,-0.59009523,4.046734158,16.29584838,5.42E-05,3.96E-04
FAM216A,-0.590263026,2.332090412,9.463449712,0.002096065,0.007497425
COX6B1,-0.590346086,6.513054939,14.89231505,0.000113826,0.000713938
TTC1,-0.591033876,5.402574187,20.450549,6.12E-06,7.06E-05
PPP1R2,-0.591283978,5.622068795,23.47224954,1.27E-06,2.07E-05
RAB30-DT,-0.59136369,1.714253587,5.935060968,0.014842555,0.037017005
ZMAT2,-0.591971054,6.389035656,18.27635875,1.91E-05,1.75E-04
GNG12,-0.592441766,7.295018944,14.01223267,0.000181625,0.001042311
CCT2,-0.592832102,7.419194074,15.22359754,9.55E-05,6.19E-04
SRI,-0.592993313,6.909223756,15.68314322,7.49E-05,5.12E-04
MRPL50,-0.593168053,4.969600587,25.8397128,3.71E-07,7.81E-06
RPL27,-0.593310622,8.092845384,11.91363816,0.000557245,0.002575148
ISCA1,-0.59341348,4.562200485,24.8957025,6.05E-07,1.16E-05
HSDL2,-0.593712349,5.534577401,22.48475972,2.12E-06,3.10E-05
ELL3,-0.593960688,4.450034386,20.52206563,5.89E-06,6.85E-05
RPSA,-0.594382618,7.561076444,11.14039805,0.000844678,0.003616015
ATP5IF1,-0.594461115,6.805556486,13.58828769,0.000227601,0.001256086
MICOS13,-0.595062898,4.390084711,23.27974784,1.40E-06,2.25E-05
TMBIM4,-0.595199443,6.143977306,22.93050671,1.68E-06,2.57E-05
ASTN2,-0.59523536,2.692357297,9.582652296,0.001964244,0.007140817
BOLA2B,-0.595274969,4.200388091,23.73779286,1.10E-06,1.86E-05
ORC3,-0.59544009,4.90109679,16.30716726,5.39E-05,3.94E-04
ATP6V0E1,-0.595498235,6.997335923,14.85519279,1.16E-04,7.26E-04
NDUFAF2,-0.595536781,2.670215924,11.05108799,0.000886352,0.003763509
ALG8,-0.595650227,4.571905553,15.24129938,9.46E-05,0.000615118
TMBIM6,-0.596105966,9.81028467,12.36139128,0.000438304,0.002122166
TIMP4,-0.596142956,3.828567149,7.965259534,4.77E-03,1.46E-02
DYNLT3,-0.596152184,5.227909594,19.06892909,1.26E-05,0.000125137
PTGR2,-0.596156481,4.150674094,20.94187285,4.73E-06,5.81E-05
CBWD2,-0.596689065,4.934106304,24.83828358,6.23E-07,1.19E-05
CEP128,-0.596828757,3.7072067,15.22830225,9.53E-05,6.18E-04
BORCS7,-0.596923446,5.033096156,22.91890326,1.69E-06,2.59E-05
GGH,-0.596961323,4.338986475,26.7372767,2.33E-07,5.40E-06
PAIP2B,-0.597059556,4.175509445,12.77588686,0.000351116,0.001775668
TMEM141,-0.597528322,4.861966499,15.2299194,9.52E-05,6.18E-04
TMEM60,-0.597616282,3.408204736,21.90403398,2.87E-06,3.94E-05
CHN2,-0.597646212,2.936060367,12.33084788,0.000445534,0.002150972
GSKIP,-0.598003017,5.438037552,18.80837482,1.45E-05,1.39E-04
PPP1R2B,-0.598376201,3.02792967,16.85396829,4.04E-05,3.13E-04
ATP5MC2,-0.598465279,7.002758786,12.15524487,0.0004895,0.002326088
CCDC13,-0.598669484,5.302935766,5.519058342,0.018810382,0.044770545
TMEM256,-0.59905389,3.803166949,10.10491531,0.001478744,0.005687708
ATP6V1E1,-0.599125873,6.431715755,18.1339241,2.06E-05,1.85E-04
SSBP2,-0.599297466,5.451401934,21.59069212,3.37E-06,4.47E-05
TMEM270,-0.599300205,0.737385172,5.702033004,0.016945274,0.041219871
SMPD2,-0.599415621,5.241863184,14.94534608,1.11E-04,0.000698205
TTC8,-0.599990278,4.723474531,19.81146515,8.55E-06,9.18E-05
PRH2,-0.600011511,2.728273657,6.635994426,0.009993839,0.026728038
MRPS36,-0.60040965,3.896681006,21.2510205,4.03E-06,5.11E-05
FAM107B,-0.600800616,6.79096902,15.27849336,9.28E-05,0.000605729
LOC107984659,-0.600838342,1.679977915,10.81067273,0.001009166,0.004185064
SNHG6,-0.601254342,3.743026035,16.47324439,4.93E-05,0.000369048
CCNDBP1,-0.601456104,5.978988523,23.56486972,1.21E-06,2.00E-05
NEDD8,-0.601462552,5.756281133,20.41696461,6.23E-06,7.15E-05
FAM162A,-0.601515739,5.125411174,24.52998492,7.32E-07,1.35E-05
PSMB5,-0.601845533,6.673305271,18.81816147,1.44E-05,1.39E-04
TMEM38B,-0.602232805,2.685287156,9.568097931,0.001979878,0.007186483
ACTR10,-0.602243638,5.651657641,26.47435522,2.67E-07,5.99E-06
UBA3,-0.602520448,6.12054827,24.4904853,7.47E-07,1.37E-05
NFU1,-0.602542742,4.574357683,26.89064407,2.15E-07,5.12E-06
TNFRSF19,-0.603076852,5.84706975,7.877411856,5.01E-03,1.53E-02
ENY2,-0.603128692,4.828024226,23.18555277,1.47E-06,2.32E-05
SPATA6,-0.603388151,5.515361135,6.344670253,0.011773449,0.030589113
IL9R,-0.603781391,1.125670221,7.763927361,0.005329994,0.016092169
BBS2,-0.603829094,5.954993943,22.90488692,1.70E-06,2.60E-05
LOC102724219,-0.603970807,4.222258982,17.99590886,2.21E-05,0.000196464
LOC101927811,-0.604471449,2.166144724,10.04174548,0.001530321,0.005851843
DHRS9,-0.604625271,8.613057473,12.48544153,0.000410136,0.002014824
ANXA2,-0.605148356,10.38444323,13.7748386,0.000206078,0.001158881
ZDHHC20,-0.605220289,6.639668834,17.1839606,3.39E-05,2.71E-04
ZNHIT3,-0.605318932,4.420949548,19.67003556,9.20E-06,9.78E-05
CDS1,-0.605459515,7.578192827,15.2949098,9.20E-05,6.02E-04
TBPL1,-0.605877433,4.203457441,25.47704263,4.48E-07,9.11E-06
INTU,-0.605887396,5.71213913,17.92714767,2.30E-05,0.00020132
HINT1,-0.606033167,7.317950257,13.66131086,0.000218919,0.001217055
ANXA2P2,-0.606120232,9.784291011,14.00245251,0.000182572,0.001045761
CFAP100,-0.606402732,6.231552752,5.322789464,0.021048291,0.049092111
AADAC,-0.606538105,2.495842641,13.1299993,0.000290605,0.00153112
TBC1D31,-0.606935336,3.762524234,17.38476802,3.05E-05,2.50E-04
NUBPL,-0.606981901,3.998411931,21.97128218,2.77E-06,3.83E-05
MAGED2,-0.607053433,7.751516128,15.8689202,6.79E-05,4.74E-04
SEC61G,-0.607053612,4.557288138,24.63648852,6.92E-07,1.29E-05
HSP90AA1,-0.607084788,11.01703959,12.62966288,0.000379674,0.001894108
LOC100505874,-0.60729558,1.455323539,6.952368999,0.008370831,0.023275378
ATP5F1C,-0.607434161,6.823817775,17.39852841,3.03E-05,2.49E-04
TMEM14C,-0.60769177,6.084528062,22.64341231,1.95E-06,2.91E-05
ANAPC13,-0.607699364,5.50861503,19.77369086,8.72E-06,9.35E-05
H3P6,-0.607799619,8.077137012,10.5167162,0.001182995,0.004752101
SOX2-OT,-0.607872123,2.295954432,8.792961094,0.00302395,0.010080519
SLPI,-0.607936102,10.0371722,10.66225562,0.00109344,0.004473329
SCCPDH,-0.608106797,6.058700073,24.41937022,7.75E-07,1.41E-05
NSMCE2,-0.608182214,3.806715596,26.20181639,3.08E-07,6.71E-06
RNFT1,-0.608228262,4.231114217,23.04755448,1.58E-06,2.46E-05
RPL39L,-0.608444631,2.654732487,12.0414487,0.000520305,0.002438739
METTL27,-0.60892915,4.316496068,5.871429967,0.015388547,0.038152087
CUTC,-0.609034039,3.376877964,20.29544776,6.64E-06,7.54E-05
RWDD1,-0.609680049,4.871777193,26.48176762,2.66E-07,5.98E-06
NIFK-AS1,-0.609750756,1.623860228,9.998433329,0.001566735,0.005966934
CISD2,-0.609837229,4.142956722,22.77899736,1.82E-06,2.75E-05
CHCHD6,-0.610107225,3.558040438,13.46963021,0.000242456,0.001317385
SMIM26,-0.61010819,4.697922219,19.47262746,1.02E-05,1.06E-04
MCMDC2,-0.610146477,2.48543934,6.554494964,0.010461953,0.027790015
SKP1,-0.61014806,7.770668834,15.80401988,7.03E-05,0.000487355
TSG101,-0.610498204,6.318289851,22.0869319,2.61E-06,3.65E-05
CFDP1,-0.610565588,6.014573401,20.43261328,6.18E-06,7.12E-05
HDC,-0.610596527,1.221548043,6.746031389,0.009395644,0.025557776
ZFAND6,-0.610639305,6.117649795,15.72878823,7.31E-05,5.03E-04
PSMC2,-0.610848779,6.215592016,22.84980991,1.75E-06,2.67E-05
SLC44A5,-0.610933461,3.640576091,12.41118665,0.00042677,0.00207496
PARPBP,-0.611053698,2.166296289,9.611518636,0.001933607,0.007051484
RRM2B,-0.611189343,5.958045935,24.45328531,7.61E-07,1.39E-05
SGO2,-0.611288761,3.904302452,22.64891682,1.94E-06,2.90E-05
TMEM208,-0.611474151,4.259455021,22.87382985,1.73E-06,2.64E-05
ZFAND1,-0.611917065,4.916105151,26.99658645,2.04E-07,4.91E-06
GSTM3,-0.61219127,2.764272499,6.947965534,0.008391461,0.023325731
CCDC82,-0.612566174,5.25341926,24.77153207,6.45E-07,1.23E-05
TDRP,-0.612590278,3.938370335,14.24781663,0.000160247,0.000945467
DLD,-0.612893817,6.59735845,21.842454,2.96E-06,4.03E-05
RPL22,-0.613218337,6.572376267,13.54524784,0.00023288,0.001275442
METTL5,-0.613319799,4.38907908,20.38766747,6.32E-06,7.24E-05
TMEM238L,-0.613453389,1.901753979,5.710981039,0.016859115,0.041070489
RPL11,-0.613786288,8.929909433,12.51057584,0.000404655,0.00199308
GCHFR,-0.613815346,4.520118233,8.159476534,4.28E-03,1.34E-02
IGBP1P1,-0.613961425,1.520620745,12.02532221,0.000524826,0.002454602
S100A4,-0.613986717,5.765242796,18.24211467,1.95E-05,1.77E-04
SLC25A26,-0.614091651,3.597164154,17.61901184,2.70E-05,0.000227524
NIF3L1,-0.614269798,4.661458754,19.22013157,1.16E-05,1.17E-04
LY6H,-0.614321297,1.40226232,6.838187752,0.008922932,0.024532382
HAGHL,-0.614532462,4.556522474,14.00776704,0.000182057,0.001043996
PTS,-0.614712666,4.536556625,20.52325629,5.89E-06,6.85E-05
TNNT1,-0.614765846,0.272676635,5.787436481,0.01614111,0.039705292
DNAAF3,-0.615623998,6.345408195,5.942582071,0.014779351,0.036889808
SDCBP,-0.615742542,7.096116008,14.31900115,0.0001543,0.0009161
ATP5PB,-0.615769026,6.886749883,14.03620701,0.000179324,0.001032474
HIGD1A,-0.615817405,6.188259546,23.4496727,1.28E-06,2.08E-05
ADH5,-0.616066031,6.903163837,17.27517316,3.23E-05,2.61E-04
TMEM183A,-0.61626112,6.103503492,20.74225051,5.25E-06,6.30E-05
TMEM231,-0.616318516,7.123290812,6.689792766,0.009696648,0.026160008
RHEBL1,-0.616671629,1.731797492,9.498885272,0.002055968,0.007396004
EMC3,-0.617695035,6.042105169,21.40428672,3.72E-06,4.81E-05
FAM3B,-0.617702496,4.455180966,11.93843314,0.000549877,0.002548893
PSMA5,-0.617811833,6.602682901,15.69436971,7.44E-05,0.00050939
MAGOH,-0.618338292,4.105098644,25.40775854,4.64E-07,9.39E-06
ATP5PD,-0.618464188,5.891985687,21.39673663,3.73E-06,4.82E-05
TUSC3,-0.618567302,7.154464735,15.55294975,8.02E-05,5.41E-04
LGALS3,-0.61877469,8.706638517,15.04757535,1.05E-04,6.69E-04
SWI5,-0.618813894,3.303958788,15.42666528,8.58E-05,5.70E-04
MRPS21,-0.61913762,5.723611081,21.60969651,3.34E-06,4.44E-05
HIKESHI,-0.619173378,4.151584807,25.37072215,4.73E-07,9.52E-06
SUCLG1,-0.619246532,5.484117146,20.93507332,4.75E-06,5.83E-05
FBXO16,-0.619264398,2.957685762,16.44627062,5.00E-05,0.000372574
RPLP0,-0.619288816,8.574035799,9.243181899,2.36E-03,0.008247986
NSA2,-0.619465005,5.739403815,18.41311926,1.78E-05,0.000164811
OBI1,-0.620124416,4.151970322,19.25080242,1.15E-05,1.16E-04
LOC107986445,-0.62043318,0.858444048,6.006216485,0.014255562,0.035842827
SEPTIN7,-0.620434287,6.935099748,19.66797284,9.21E-06,9.78E-05
MRPL47,-0.62055165,4.88187421,21.89220683,2.88E-06,3.95E-05
UBD,-0.620561689,7.883700498,8.888997034,0.002868943,0.009649964
ANKRD45,-0.620731139,5.013208752,12.85613482,0.000336375,0.001718364
RCN2,-0.620756188,5.984725517,22.45173765,2.15E-06,3.13E-05
SDHAF3,-0.620819047,2.897851609,12.87624961,0.000332778,0.00170243
LOC100507291,-0.621041012,2.008655999,7.626407153,5.75E-03,1.71E-02
PDE6B,-0.62116564,2.920554863,10.69694927,0.001073123,0.004410368
SNAPC5,-0.621456171,4.059254631,18.1480986,2.04E-05,0.000184377
H3-3A,-0.621858241,7.465704865,11.31567765,0.000768554,0.003340271
ASAH1,-0.622124394,8.032871976,11.45268535,0.000713908,0.003141609
NUP107,-0.622508978,5.18041,27.81490987,1.33E-07,3.49E-06
ECHDC1,-0.622775355,6.029523648,25.55469039,4.30E-07,8.81E-06
COPB2,-0.622904363,7.873691658,15.3723639,8.83E-05,5.82E-04
SDHD,-0.623068841,6.282359799,20.80594692,5.08E-06,6.13E-05
ATP5MD,-0.623383138,5.672183119,20.59727313,5.67E-06,6.67E-05
SNRPE,-0.623769003,4.209092097,27.69081066,1.42E-07,3.67E-06
ZNF420,-0.62386204,3.544942263,21.67576705,3.23E-06,4.32E-05
FBXO8,-0.623917722,4.745051603,30.67790398,3.05E-08,1.02E-06
GMPR2,-0.623959984,5.97535983,23.8404129,1.05E-06,1.79E-05
RPL10A,-0.624256933,8.659542593,10.08111148,0.001497969,0.00574616
RPL13A,-0.624303162,9.208834622,10.76924948,0.001032003,0.004265727
PINLYP,-0.624479486,3.209825073,10.88580929,0.000969038,0.00405088
JKAMP,-0.624636499,5.866974237,23.42112237,1.30E-06,2.10E-05
POMP,-0.624780364,6.108269333,19.45513855,1.03E-05,0.000107292
MRPL51,-0.625314775,5.562480674,19.4222505,1.05E-05,0.000108557
C3orf18,-0.625359585,1.159019168,8.554930124,0.003445877,0.011223418
NDUFAF1,-0.626336249,3.966974089,27.84961122,1.31E-07,3.44E-06
MINCR,-0.626603643,0.55987848,7.193409222,0.007317183,0.020865221
KDELR3,-0.626791403,2.114439883,10.55335485,0.001159774,0.004671234
LOC105378520,-0.627081109,2.91825619,5.943581354,0.014770975,0.036887173
OR7E14P,-0.627112017,2.418671885,13.40355237,0.000251148,0.00135439
SNRPG,-0.627300122,3.63624083,26.92063768,2.12E-07,5.06E-06
SNRPD2,-0.627527484,6.133347933,19.71488992,8.99E-06,9.59E-05
NDUFS4,-0.627748253,5.041971616,19.64806087,9.31E-06,9.87E-05
PDZD11,-0.627877633,4.755643546,20.91675741,4.80E-06,5.87E-05
RPL17,-0.627919974,6.240631644,24.23047062,8.55E-07,1.53E-05
LOC105376652,-0.627970997,0.994813618,6.481694124,0.010899105,0.028742302
ZNF667-AS1,-0.628018992,2.503553757,10.99436069,0.000913895,0.003866342
RPL23A,-0.62811934,7.758193152,11.69230196,0.000627592,0.002824258
CENPC,-0.628123331,4.837451307,26.09358158,3.25E-07,7.03E-06
LNCTAM34A,-0.628322561,2.056838731,6.182701936,0.012900513,0.033012385
RPL24,-0.628530606,7.35025927,14.58507074,0.000133972,0.000813954
PWP1,-0.628802264,5.451378788,28.43125695,9.71E-08,2.65E-06
PACRGL,-0.628823447,4.5339404,14.47931403,0.000141707,0.000854426
TRAPPC6A,-0.628978996,3.612381676,12.11070384,0.000501332,0.002371131
SPCS1,-0.629205421,5.990268803,25.56678361,4.27E-07,8.79E-06
ZNF22,-0.629272959,4.366222181,24.4267943,7.72E-07,1.41E-05
FMO5,-0.629517903,4.493735299,20.84447789,4.98E-06,6.04E-05
TOMM5,-0.629853762,4.903054845,24.09211084,9.18E-07,1.62E-05
HBS1L,-0.629908688,5.616003844,29.121126,6.80E-08,1.95E-06
NDUFB8,-0.630341772,5.80582674,23.42671134,1.30E-06,2.10E-05
SVOPL,-0.630574448,4.35691044,11.34235714,0.000757591,0.003301166
LOC105377352,-0.630713428,0.813525972,8.243472959,0.00408988,0.012934512
TRMO,-0.630746836,4.319637259,23.452264,1.28E-06,2.08E-05
ANAPC16,-0.630751169,6.681327857,19.28094297,1.13E-05,1.15E-04
LRRC71,-0.630776396,5.338702358,5.55725738,0.018404225,0.04404659
COX7A2,-0.63102316,6.328451597,18.52230336,1.68E-05,1.58E-04
ACTL6A,-0.631143215,5.407874855,31.35042083,2.15E-08,7.79E-07
SYF2,-0.631478994,5.747307539,22.28004392,2.36E-06,3.37E-05
NIPSNAP2,-0.631487682,6.334956874,22.41503284,2.20E-06,3.18E-05
TGM3,-0.631779071,3.117429396,9.455999542,0.002104596,0.007519043
LOC105274304,-0.632007331,0.508971276,6.027789202,0.01408236,0.035501828
NOP10,-0.632452911,5.633171168,27.19323322,1.84E-07,4.55E-06
GLA,-0.632533923,4.073371669,19.28036383,1.13E-05,0.000114994
NAP1L1,-0.632667485,7.728716097,12.78065225,0.000350223,0.001772336
SLC35A1,-0.632872883,4.920243018,17.95080546,2.27E-05,0.000199522
PLGRKT,-0.6329595,3.608599262,24.11945854,9.05E-07,1.60E-05
RPS14,-0.633083936,8.594636816,11.24301922,0.00079923,0.003448806
LOC105378268,-0.633134705,0.512393018,5.718562777,0.016786466,0.040933089
ELK3,-0.633242066,6.10101768,16.11194747,5.97E-05,4.28E-04
LOC107984516,-0.633314843,0.654435062,6.676264968,0.009770515,0.026281341
SHLD1,-0.633463591,2.270578121,14.59694331,0.00013313,0.00081047
ICA1L,-0.633613069,4.909951985,11.77743943,0.000599529,0.002720844
STARD9,-0.633799066,3.417582963,12.29902513,0.000453195,0.002183077
FPGT,-0.633810455,4.53667068,26.16207114,3.14E-07,6.83E-06
PTPRN2,-0.633998807,4.289452229,15.63604256,7.68E-05,5.22E-04
NACA2,-0.634247371,5.353012755,24.6395424,6.91E-07,1.29E-05
CRIP1,-0.634343849,7.3496182,7.339626834,0.006745084,0.019493443
NIT2,-0.634425847,5.270704723,22.68281897,1.91E-06,2.86E-05
GPATCH11,-0.634547759,3.514374124,17.28248229,3.22E-05,0.000260599
LINC01011,-0.634685466,1.52853468,8.194504117,4.20E-03,0.013199006
TMEM126B,-0.634906536,4.470799272,28.5058256,9.34E-08,2.57E-06
LRRCC1,-0.635128307,4.338487922,16.16579424,5.80E-05,4.19E-04
MGST3,-0.635695781,5.613867193,23.99619107,9.65E-07,1.67E-05
CREBL2,-0.635885689,5.75635733,28.6410211,8.71E-08,2.43E-06
C12orf57,-0.636158177,5.311689619,11.35524547,0.000752352,0.003284017
DHRS7B,-0.636326824,4.957362312,22.52433976,2.07E-06,3.05E-05
CDC42P3,-0.637042348,0.651756972,5.85471294,0.015535392,0.038415341
NARS1,-0.63712397,7.772421264,17.81084123,2.44E-05,2.10E-04
ATG4A,-0.637153376,4.741379457,30.45424863,3.42E-08,1.11E-06
LOC101928118,-0.637460984,2.553860479,5.873818588,0.015367682,0.038106608
OSTC,-0.638287546,5.476585913,24.2809551,8.33E-07,1.50E-05
POC1B,-0.63836254,5.405476663,31.42305764,2.08E-08,7.57E-07
TMEM178A,-0.638505099,3.26670506,11.26267714,0.000790811,0.003418329
CEPT1,-0.63919678,5.574331314,24.02500057,9.51E-07,1.66E-05
C1GALT1C1,-0.639263325,5.270300524,17.8523421,2.39E-05,0.000206558
LOC105374811,-0.639636734,0.340035602,5.610466253,0.017853512,0.043021471
PSMA3,-0.640175996,6.091027474,23.23165767,1.44E-06,2.28E-05
SKP1P2,-0.640765718,3.070074516,19.93347797,8.02E-06,8.79E-05
PPP1R1C,-0.64093354,0.929115466,9.80217539,0.001743056,0.006480086
CCDC114,-0.641266228,6.968699735,6.377883959,0.011555112,0.030187879
ATP5ME,-0.641278942,5.715805674,21.05042362,4.47E-06,5.56E-05
SEC61B,-0.642057167,5.338532939,28.93261278,7.49E-08,2.13E-06
TBCA,-0.642060514,5.615664679,27.51317669,1.56E-07,3.95E-06
CRISPLD1,-0.642113781,3.945413465,16.30018131,5.41E-05,3.95E-04
AP3M2,-0.642443437,5.028950686,25.874358,3.64E-07,7.70E-06
MRNIP,-0.642545719,4.439441582,13.31492032,0.000263303,0.001407172
ROMO1,-0.642556101,4.878721553,20.12791591,7.24E-06,8.07E-05
LOC100506302,-0.642717437,1.183355228,7.3735562,0.006618991,0.019208569
TTC30A,-0.642767663,5.615176858,22.57362615,2.02E-06,2.99E-05
LOC107986962,-0.642999281,3.088789202,9.360900422,0.002216632,0.007850659
LRMDA,-0.643064667,1.388986455,9.969402873,0.001591631,0.006037414
PMS1,-0.64326275,4.46428242,27.0191759,2.01E-07,4.88E-06
LOC112268072,-0.643269958,0.8081652,7.204026026,0.007274021,0.020765648
BLVRA,-0.643571131,4.999824581,27.33053827,1.71E-07,4.29E-06
CDKL4,-0.643587017,1.083979033,5.495817991,0.019062008,0.045290996
LMO7-AS1,-0.643619198,1.075581455,6.836694291,0.008930395,0.024543972
SRSF5,-0.643644413,7.92789995,16.11040557,5.98E-05,0.000428082
EEF1E1,-0.643671676,4.038374123,23.66346573,1.15E-06,1.91E-05
CIAO2A,-0.643770905,4.643985156,26.56786858,2.54E-07,5.77E-06
FGGY,-0.643856928,4.104939396,17.3212669,3.16E-05,2.57E-04
MAP9,-0.644478532,6.163866061,26.57830191,2.53E-07,5.76E-06
DYNLL1,-0.644560412,8.297958549,14.92262597,1.12E-04,7.05E-04
MPC2,-0.644958714,5.464665784,17.84762092,2.39E-05,2.07E-04
RPL35A,-0.644961499,8.000899836,12.67259162,0.000371055,0.00185724
ARL1,-0.645345644,6.646531043,16.57030909,4.69E-05,3.53E-04
